InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
10236-43,Updata Partners,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,4,1,1,0,1,277828-57,Everest (Financial Software),179184-43T,11298-61F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Everest (Financial Software); status=Active; holding=Minority; since=01/01/2019 | DealInvestorRelation: Everest (Financial Software); deal=179184-43T; date=01/01/2019; type=Early Stage VC; lead=No; fund=Updata Venture Partners II | InvestorInvestmentRelation: Everest (Financial Software); deal=179184-43T; date=01/01/2019; type=Early Stage VC; co_investors=2 | FundInvestmentRelation: Everest (Financial Software); fund=Updata Venture Partners II; deal=179184-43T; date=01/01/2019; status=Active Investment
170577-01,Upfront (Enterprise Systems),company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,537919-66,Engi (Business/Productivity Software),243042-85T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Engi (Business/Productivity Software); status=Former; holding=; since= | DealInvestorRelation: Engi (Business/Productivity Software); deal=243042-85T; date=; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Engi (Business/Productivity Software); deal=243042-85T; date=; type=Early Stage VC; co_investors=4
11201-59,Upfront Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,179152-66|502681-06,Metallicus|DSCVR,200228-23T|232659-73T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Metallicus; status=Active; holding=Minority; since=12/01/2022 | CompanyInvestorRelation: DSCVR; status=Active; holding=Minority; since=07/25/2022 | DealInvestorRelation: Metallicus; deal=232659-73T; date=12/01/2022; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: DSCVR; deal=200228-23T; date=07/25/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Metallicus; deal=232659-73T; date=12/01/2022; type=Later Stage VC (Series B); co_investors=5 | InvestorInvestmentRelation: DSCVR; deal=200228-23T; date=07/25/2022; type=Seed Round; co_investors=9
100358-56,Uphold Worldwide,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,471512-44,Exactly,289475-11T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Exactly; status=Active; holding=Minority; since=03/28/2025 | DealInvestorRelation: Exactly; deal=289475-11T; date=03/28/2025; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Exactly; deal=289475-11T; date=03/28/2025; type=Early Stage VC; co_investors=
181926-82,UpHonest Capital,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,58,17,19,1,1,162147-25|230140-90|234331-48|454514-59|459569-08|472290-22|494876-44|496402-03|512258-50|518883-58|529644-79|530720-56|549692-11|568897-66|665011-54|685888-30|752904-55,Balance (Entertainment Software)|Bitmap Tech|Cyber|Cygnus Labs|Hemera (Software Development Applications)|KaratDAO|Carv (Entertainment Software)|Silver VR Technologies|Spike (Software Development Applications)|DappOS|HotPot|Taxa|QuarkChain|SPACE KILL|Yala|Ecosapiens|Aspecta,108046-63T|114668-38T|127169-74T|128869-66T|170289-46T|191956-60T|193905-64T|207032-32T|209003-68T|214506-82T|219277-99T|227991-16T|244535-59T|251207-65T|254717-29T|255659-77T|272908-00T|274309-48T|285648-31T,19593-73F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|lead_investor|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Balance (Entertainment Software); status=Active; holding=Minority; since=09/01/2024 | CompanyInvestorRelation: Bitmap Tech; status=Active; holding=Minority; since=04/17/2024 | CompanyInvestorRelation: Cyber; status=Active; holding=Minority; since=10/26/2023 | CompanyInvestorRelation: Cygnus Labs; status=Active; holding=Minority; since=02/19/2025 | CompanyInvestorRelation: Hemera (Software Development Applications); status=Active; holding=Minority; since=03/19/2021 | CompanyInvestorRelation: KaratDAO; status=Active; holding=Minority; since=02/09/2023 | CompanyInvestorRelation: Carv (Entertainment Software); status=Active; holding=Minority; since=11/22/2022 | CompanyInvestorRelation: Silver VR Technologies; status=Active; holding=Minority; since=08/25/2015 | CompanyInvestorRelation: Spike (Software Development Applications); status=Former; holding=Minority; since=01/11/2023 | CompanyInvestorRelation: DappOS; status=Active; holding=Minority; since=03/28/2024 | Com
59912-56,Uplift (Educational Software),company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,542238-04,REV3AL,247513-60T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: REV3AL; status=Active; holding=Minority; since=12/01/2023 | DealInvestorRelation: REV3AL; deal=247513-60T; date=12/01/2023; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: REV3AL; deal=247513-60T; date=12/01/2023; type=Early Stage VC; co_investors=5
498220-75,Upload Ventures (Sao Paulo),company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,1,0,466598-35,Arch (Financial Services),205726-87T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Arch (Financial Services); status=Active; holding=Minority; since=10/09/2022 | DealInvestorRelation: Arch (Financial Services); deal=205726-87T; date=10/09/2022; type=Seed Round; lead=Yes; fund= | InvestorInvestmentRelation: Arch (Financial Services); deal=205726-87T; date=10/09/2022; type=Seed Round; co_investors=8
502663-51,UpOnly,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,484390-27,Ertha,184546-90T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Ertha; status=Active; holding=Minority; since=11/01/2021 | DealInvestorRelation: Ertha; deal=184546-90T; date=11/01/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Ertha; deal=184546-90T; date=11/01/2021; type=Seed Round; co_investors=43
851107-51,Upsher Management Company,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,65039-59,Animoca Brands,186770-35T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Animoca Brands; status=Pending (Sell Side); holding=Minority; since=01/14/2022 | DealInvestorRelation: Animoca Brands; deal=186770-35T; date=01/14/2022; type=PE Growth/Expansion; lead=No; fund= | InvestorInvestmentRelation: Animoca Brands; deal=186770-35T; date=01/14/2022; type=PE Growth/Expansion; co_investors=41
517838-68,Upside (Melbourne),company_investor_relation|deal_investor_relation|investor_investment_relation,21,7,7,0,0,232663-78|434482-39|493604-11|518075-92|553132-81|596986-39|697280-32,BSX|Saltwater Games|Mirror Planet|Session Token|Vultisig|Shuffle (Financial Services)|Swell (Panama),212733-46T|248363-02T|250973-38T|258536-53T|270282-70T|275286-34T|284121-19T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: BSX; status=Former; holding=Minority; since=08/21/2024 | CompanyInvestorRelation: Saltwater Games; status=Active; holding=Minority; since=02/01/2024 | CompanyInvestorRelation: Mirror Planet; status=Active; holding=Minority; since=10/25/2022 | CompanyInvestorRelation: Session Token; status=Active; holding=Minority; since=12/15/2023 | CompanyInvestorRelation: Vultisig; status=Active; holding=Minority; since=09/19/2024 | CompanyInvestorRelation: Shuffle (Financial Services); status=Active; holding=Minority; since= | CompanyInvestorRelation: Swell (Panama); status=Active; holding=Minority; since=12/01/2023 | DealInvestorRelation: Session Token; deal=284121-19T; date=12/15/2023; type=Seed Round; lead=No; fund= | DealInvestorRelation: Vultisig; deal=275286-34T; date=09/19/2024; type=Seed Round; lead=No; fund= | DealInvestorRelation: BSX; deal=270282-70T; date=08/21/2024; type=Seed Round; lead=No; fund= | DealInvestorRelation: Shuffle (Financial Services); deal=258536
436906-72,Upsparks Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,5,1,2,0,0,501569-65,EthosX,209026-09T|250430-50T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: EthosX; status=Active; holding=Minority; since=04/06/2023 | DealInvestorRelation: EthosX; deal=250430-50T; date=09/22/2023; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: EthosX; deal=209026-09T; date=04/06/2023; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: EthosX; deal=250430-50T; date=09/22/2023; type=Early Stage VC; co_investors=14 | InvestorInvestmentRelation: EthosX; deal=209026-09T; date=04/06/2023; type=Seed Round; co_investors=6
54948-79,Upstart Holdings,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,437187-70,Teller (San Francisco),189040-78T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Teller (San Francisco); status=Active; holding=Minority; since=09/20/2021 | DealInvestorRelation: Teller (San Francisco); deal=189040-78T; date=09/20/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Teller (San Francisco); deal=189040-78T; date=09/20/2021; type=Early Stage VC; co_investors=10
224394-94,UpTop (Real Estate Services (B2C)),company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,530476-39,Superform Labs,279827-02T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Superform Labs; status=Active; holding=Minority; since=12/12/2024 | DealInvestorRelation: Superform Labs; deal=279827-02T; date=12/12/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Superform Labs; deal=279827-02T; date=12/12/2024; type=Early Stage VC; co_investors=10
617556-34,Upward Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,442651-42,RD Technologies,273483-37T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: RD Technologies; status=Active; holding=Minority; since=09/30/2024 | DealInvestorRelation: RD Technologies; deal=273483-37T; date=09/30/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: RD Technologies; deal=273483-37T; date=09/30/2024; type=Early Stage VC (Series A1); co_investors=7
509926-42,UQPAY,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,1153760-32,StraitsX,310574-53T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: StraitsX; status=Active; holding=Minority; since=10/22/2025 | DealInvestorRelation: StraitsX; deal=310574-53T; date=10/22/2025; type=Corporate; lead=No; fund= | InvestorInvestmentRelation: StraitsX; deal=310574-53T; date=10/22/2025; type=Corporate; co_investors=
222356-89,Urs Keller,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,488999-26,Peccala,201217-06T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Peccala; status=Active; holding=Minority; since=03/31/2022 | DealInvestorRelation: Peccala; deal=201217-06T; date=03/31/2022; type=Angel (individual); lead=No; fund= | InvestorInvestmentRelation: Peccala; deal=201217-06T; date=03/31/2022; type=Angel (individual); co_investors=4
10026-64,US Department of Homeland Security,company_investor_relation|deal_investor_relation|investor_investment_relation,5,1,2,2,0,113934-79,Factom,109346-05T|72264-61T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Factom; status=Former; holding=; since=06/17/2016 | DealInvestorRelation: Factom; deal=109346-05T; date=06/15/2018; type=Grant; lead=Yes; fund= | DealInvestorRelation: Factom; deal=72264-61T; date=06/17/2016; type=Grant; lead=Yes; fund= | InvestorInvestmentRelation: Factom; deal=109346-05T; date=06/15/2018; type=Grant; co_investors= | InvestorInvestmentRelation: Factom; deal=72264-61T; date=06/17/2016; type=Grant; co_investors=
51038-20,US National Science Foundation,company_investor_relation|deal_investor_relation|investor_investment_relation,14,4,5,1,0,265199-95|279415-81|517665-61|550081-00,Expercoin|MediMint|Autonomys|Covalent (IT Consulting and Outsourcing),116644-78T|212088-16T|253293-76T|253294-48T|289805-41T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Expercoin; status=Active; holding=; since=01/31/2020 | CompanyInvestorRelation: MediMint; status=Active; holding=; since=09/09/2024 | CompanyInvestorRelation: Autonomys; status=Active; holding=Minority; since=01/01/2019 | CompanyInvestorRelation: Covalent (IT Consulting and Outsourcing); status=Active; holding=; since=01/01/2016 | DealInvestorRelation: Autonomys; deal=116644-78T; date=01/01/2019; type=Grant; lead=Yes; fund= | DealInvestorRelation: MediMint; deal=289805-41T; date=09/09/2024; type=Grant; lead=No; fund= | DealInvestorRelation: Expercoin; deal=253294-48T; date=01/31/2020; type=Grant; lead=No; fund= | DealInvestorRelation: Autonomys; deal=253293-76T; date=07/31/2020; type=Grant; lead=No; fund= | DealInvestorRelation: Covalent (IT Consulting and Outsourcing); deal=212088-16T; date=01/01/2016; type=Grant; lead=No; fund= | InvestorInvestmentRelation: MediMint; deal=289805-41T; date=09/09/2024; type=Grant; co_investors= | InvestorInvestmentRelation: Exp
102533-14,USC Marshall School of Business,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,724307-14,ChainOpera AI,280817-74T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ChainOpera AI; status=Active; holding=Minority; since=12/26/2024 | DealInvestorRelation: ChainOpera AI; deal=280817-74T; date=12/26/2024; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: ChainOpera AI; deal=280817-74T; date=12/26/2024; type=Seed Round; co_investors=18
62513-92,UTA Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,10,3,3,0,1,107666-29|327465-28|468040-06,Syndicate|Axie Infinity|Gemini Space Station,183655-72T|192856-51T|254030-14T,20983-78F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Syndicate; status=Active; holding=Minority; since=03/18/2022 | CompanyInvestorRelation: Axie Infinity; status=Active; holding=Minority; since=03/01/2024 | CompanyInvestorRelation: Gemini Space Station; status=Former; holding=Minority; since=11/19/2021 | DealInvestorRelation: Syndicate; deal=192856-51T; date=03/18/2022; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Gemini Space Station; deal=183655-72T; date=11/19/2021; type=Later Stage VC; lead=No; fund=UTA Ventures Capital Partners Fund IV | DealInvestorRelation: Axie Infinity; deal=254030-14T; date=03/01/2024; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Axie Infinity; deal=254030-14T; date=03/01/2024; type=Later Stage VC; co_investors=8 | InvestorInvestmentRelation: Syndicate; deal=192856-51T; date=03/18/2022; type=Early Stage VC (Series A1); co_investors=8 | InvestorInvestmentRelation: Gemini Space Station; deal=183655-72T; date=11/19/2021; type=Later Stage VC (Series B);
528616-27,UTA.VC,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,118093-15,ConsenSys,187315-30T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ConsenSys; status=Active; holding=Minority; since=03/15/2022 | DealInvestorRelation: ConsenSys; deal=187315-30T; date=03/15/2022; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: ConsenSys; deal=187315-30T; date=03/15/2022; type=Later Stage VC (Series D); co_investors=38
113028-94,Utah Governor's Office of Economic Development,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,126109-09,Storj,82856-53T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Storj; status=Pending (Sell Side); holding=; since=01/31/2017 | DealInvestorRelation: Storj; deal=82856-53T; date=01/31/2017; type=Grant; lead=No; fund= | InvestorInvestmentRelation: Storj; deal=82856-53T; date=01/31/2017; type=Grant; co_investors=
168507-19,UTC Investment,company_investor_relation|deal_investor_relation|investor_investment_relation,8,2,3,0,0,437181-49|54827-38,Humanscape|I-ON Digital,118532-62T|139794-40T|223619-86T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Humanscape; status=Active; holding=Minority; since=11/26/2020 | CompanyInvestorRelation: I-ON Digital; status=Active; holding=Minority; since=05/01/2019 | DealInvestorRelation: Humanscape; deal=139794-40T; date=11/26/2020; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: I-ON Digital; deal=118532-62T; date=05/01/2019; type=PIPE; lead=No; fund= | DealInvestorRelation: Humanscape; deal=223619-86T; date=12/21/2023; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Humanscape; deal=139794-40T; date=11/26/2020; type=Early Stage VC (Series B); co_investors=12 | InvestorInvestmentRelation: I-ON Digital; deal=118532-62T; date=05/01/2019; type=PIPE; co_investors= | InvestorInvestmentRelation: Humanscape; deal=223619-86T; date=12/21/2023; type=Later Stage VC (Series C); co_investors=10
484843-69,Utopian Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,484801-84,Forward Protocol,184830-22T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Forward Protocol; status=Active; holding=Minority; since=12/08/2021 | DealInvestorRelation: Forward Protocol; deal=184830-22T; date=12/08/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Forward Protocol; deal=184830-22T; date=12/08/2021; type=Seed Round; co_investors=28
