InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
279804-16,100&100 Venture Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,60,20,20,0,0,11526-49|156266-38|185981-32|221770-09|222217-39|230054-68|230508-10|232194-70|232292-44|232659-73|234129-52|236816-92|436900-42|439051-24|439305-13|466930-90|469063-36|469950-85|497210-86|530787-16,MiL.k Alliance|Tokamak Network|Kyber Network|WEMIX|Supertree|Nitro Network|Phantasma|Ozys|KTX Finance|Contentbox|Elastos Foundation|ICON (Financial Software)|Data (Business/Productivity Software)|Terraform Labs|Internet of Services Foundations|Ankr|Zilliqa|Wanchain|Kaia DLT Foundation|BitTorrent,108364-51T|110814-58T|116830-27T|122605-57T|123763-15T|133550-38T|141127-21T|156426-13T|157143-97T|164083-60T|176814-82T|189288-19T|194172-13T|201590-47T|212083-75T|223701-49T|228074-86T|259164-10T|96953-59T|97365-07T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: MiL.k Alliance; status=Active; holding=Minority; since=11/30/2019 | CompanyInvestorRelation: Tokamak Network; status=Active; holding=Minority; since=01/01/2020 | CompanyInvestorRelation: Kyber Network; status=Active; holding=Minority; since=09/10/2020 | CompanyInvestorRelation: WEMIX; status=Active; holding=Minority; since= | CompanyInvestorRelation: Supertree; status=Active; holding=Minority; since=01/21/2020 | CompanyInvestorRelation: Nitro Network; status=Active; holding=Minority; since=02/26/2018 | CompanyInvestorRelation: Phantasma; status=Active; holding=Minority; since= | CompanyInvestorRelation: Ozys; status=Active; holding=Minority; since=08/01/2020 | CompanyInvestorRelation: KTX Finance; status=Active; holding=Minority; since=07/11/2023 | CompanyInvestorRelation: Contentbox; status=Active; holding=Minority; since=06/01/2018 | CompanyInvestorRelation: Elastos Foundation; status=Active; holding=Minority; since=01/01/2018 | CompanyInvestorRelation: ICON
542419-03,100E Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,542421-64,KIUUP,247594-78T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: KIUUP; status=Former; holding=Minority; since= | DealInvestorRelation: KIUUP; deal=247594-78T; date=; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: KIUUP; deal=247594-78T; date=; type=Early Stage VC; co_investors=
265602-70,100X Advisors,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,294745-96,Alkemi ( Other Financial Services),124575-49T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Alkemi ( Other Financial Services); status=Active; holding=Minority; since=09/01/2018 | DealInvestorRelation: Alkemi ( Other Financial Services); deal=124575-49T; date=09/01/2018; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Alkemi ( Other Financial Services); deal=124575-49T; date=09/01/2018; type=Seed Round; co_investors=10
169928-74,100xCapital,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,470052-64,Parasset,184010-41T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Parasset; status=Active; holding=Minority; since=05/17/2021 | DealInvestorRelation: Parasset; deal=184010-41T; date=05/17/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Parasset; deal=184010-41T; date=05/17/2021; type=Early Stage VC; co_investors=14
484003-18,1010 Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,483985-18|512934-31,ALL.ART|Gobbl,183560-14T|208262-62T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ALL.ART; status=Former; holding=Minority; since=11/09/2021 | CompanyInvestorRelation: Gobbl; status=Former; holding=Minority; since=11/17/2021 | DealInvestorRelation: Gobbl; deal=183560-14T; date=11/17/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: ALL.ART; deal=208262-62T; date=11/09/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: ALL.ART; deal=208262-62T; date=11/09/2021; type=Early Stage VC; co_investors=25 | InvestorInvestmentRelation: Gobbl; deal=183560-14T; date=11/17/2021; type=Seed Round; co_investors=24
265687-03,1091 Pictures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,233044-12,BitMovio,140085-91T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: BitMovio; status=Acquirer; holding=Majority; since= | DealInvestorRelation: BitMovio; deal=140085-91T; date=01/01/2020; type=Merger/Acquisition; lead=No; fund= | InvestorInvestmentRelation: BitMovio; deal=140085-91T; date=01/01/2020; type=Merger/Acquisition; co_investors=
467098-75,10K Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,1154174-86|697027-33,ZeroBase|Pieverse,275153-77T|310810-33T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ZeroBase; status=Active; holding=Minority; since=10/19/2024 | CompanyInvestorRelation: Pieverse; status=Active; holding=Minority; since=10/24/2025 | DealInvestorRelation: Pieverse; deal=310810-33T; date=10/24/2025; type=Seed Round; lead=No; fund= | DealInvestorRelation: ZeroBase; deal=275153-77T; date=10/19/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Pieverse; deal=310810-33T; date=10/24/2025; type=Seed Round; co_investors=8 | InvestorInvestmentRelation: ZeroBase; deal=275153-77T; date=10/19/2024; type=Early Stage VC; co_investors=13
435458-35,10X Capital,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,31,9,10,0,1,134218-63|229440-34|268069-24|294496-30|431222-77|466723-36|469282-15|56502-19|60145-57,World|Fideum|Upland|Circle|Ripple|Enya Labs|Sentz Global|OriginTrail|Morpher,105971-59T|118692-91T|128535-40T|176131-99T|182951-92T|182988-10T|191155-51T|191212-30T|220344-85T|233881-75T,20892-61F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: World; status=Active; holding=Minority; since=04/14/2022 | CompanyInvestorRelation: Fideum; status=Active; holding=Minority; since=06/14/2023 | CompanyInvestorRelation: Upland; status=Active; holding=Minority; since=03/28/2024 | CompanyInvestorRelation: Circle; status=Former; holding=Minority; since=04/01/2018 | CompanyInvestorRelation: Ripple; status=Former; holding=Minority; since=09/19/2019 | CompanyInvestorRelation: Enya Labs; status=Active; holding=Minority; since=04/05/2022 | CompanyInvestorRelation: Sentz Global; status=Active; holding=Minority; since=08/19/2021 | CompanyInvestorRelation: OriginTrail; status=Active; holding=Minority; since=05/30/2022 | CompanyInvestorRelation: Morpher; status=Active; holding=Minority; since=06/27/2022 | DealInvestorRelation: World; deal=191212-30T; date=04/14/2022; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Enya Labs; deal=191155-51T; date=04/05/2022; type=Early Stage VC; lead=No; fund= | DealInvestorRel
168820-12,10X Capital Management,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,84730-06,Bitso,69608-98T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Bitso; status=Active; holding=Minority; since=05/13/2016 | DealInvestorRelation: Bitso; deal=69608-98T; date=05/13/2016; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Bitso; deal=69608-98T; date=05/13/2016; type=Early Stage VC (Series A1); co_investors=13
471576-16,11-11 DG partners,company_investor_relation|deal_investor_relation|investor_investment_relation,15,5,5,0,0,231982-66|471512-44|483900-04|503393-95|503826-22,Exactly|Polkadot|DAM|GARD Protocol|Ratio Finance,178347-70T|183514-24T|201997-27T|202093-93T|206394-67T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Exactly; status=Active; holding=Minority; since=08/31/2021 | CompanyInvestorRelation: Polkadot; status=Active; holding=Minority; since=08/18/2022 | CompanyInvestorRelation: DAM; status=Active; holding=Minority; since=08/19/2022 | CompanyInvestorRelation: GARD Protocol; status=Active; holding=Minority; since=03/22/2022 | CompanyInvestorRelation: Ratio Finance; status=Active; holding=Minority; since=07/16/2021 | DealInvestorRelation: Ratio Finance; deal=183514-24T; date=07/16/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Exactly; deal=178347-70T; date=08/31/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Polkadot; deal=206394-67T; date=08/18/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: DAM; deal=202093-93T; date=08/19/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: GARD Protocol; deal=201997-27T; date=03/22/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Polkadot; deal=206394-67T; da
228746-08,11-11 Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,225900-91|231242-68,Tari Labs|Algorand Technologies,109373-23T|113126-95T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Tari Labs; status=Active; holding=Minority; since=03/01/2018 | CompanyInvestorRelation: Algorand Technologies; status=Active; holding=Minority; since=10/24/2018 | DealInvestorRelation: Algorand Technologies; deal=113126-95T; date=10/24/2018; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Tari Labs; deal=109373-23T; date=03/01/2018; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Algorand Technologies; deal=113126-95T; date=10/24/2018; type=Early Stage VC (Series A); co_investors=39 | InvestorInvestmentRelation: Tari Labs; deal=109373-23T; date=03/01/2018; type=Seed Round; co_investors=27
495795-97,11:11 Media,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,521991-37|530633-98,Ambrus Studio|Story Protocol,227820-88T|235891-54T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Ambrus Studio; status=Active; holding=Minority; since=06/14/2022 | CompanyInvestorRelation: Story Protocol; status=Active; holding=Minority; since=09/05/2023 | DealInvestorRelation: Story Protocol; deal=235891-54T; date=09/05/2023; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Ambrus Studio; deal=227820-88T; date=06/14/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Story Protocol; deal=235891-54T; date=09/05/2023; type=Early Stage VC (Series A); co_investors=26 | InvestorInvestmentRelation: Ambrus Studio; deal=227820-88T; date=06/14/2022; type=Early Stage VC; co_investors=11
343639-81,12 Peers Capital Markets,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,229954-87,ShareRing,139015-27T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ShareRing; status=Active; holding=Minority; since=06/18/2020 | DealInvestorRelation: ShareRing; deal=139015-27T; date=06/18/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: ShareRing; deal=139015-27T; date=06/18/2020; type=Early Stage VC; co_investors=5
58781-35,137 Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,459816-76,Pi Network,199147-87T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Pi Network; status=Active; holding=Minority; since=02/01/2020 | DealInvestorRelation: Pi Network; deal=199147-87T; date=02/01/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Pi Network; deal=199147-87T; date=02/01/2020; type=Early Stage VC; co_investors=2
459200-53,1435 Capital Management,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,60145-57,Circle,234195-76T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Circle; status=Former; holding=Minority; since=08/21/2023 | DealInvestorRelation: Circle; deal=234195-76T; date=08/21/2023; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Circle; deal=234195-76T; date=08/21/2023; type=Later Stage VC (Series F); co_investors=17
494560-63,151 East Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,494554-78,AFK (Entertainment Software),191469-25T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: AFK (Entertainment Software); status=Former; holding=Minority; since=04/01/2022 | DealInvestorRelation: AFK (Entertainment Software); deal=191469-25T; date=04/01/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: AFK (Entertainment Software); deal=191469-25T; date=04/01/2022; type=Seed Round; co_investors=9
